"DUI Arrests by Month"
"Current date: 4/13/2021 4:31:25 PM (Mountain Daylight Time)"
"Multiple Arrest Indicator: All Countable Arrests"
"Arrest Offense for A and B Arrests: Driving Under the Influence"
"Arrest Date","Arrest Month","Jurisdiction by Geography","Number of Arrestees",
"2018","June","San Miguel County","2"
"2018","June","Sedgwick County",""
"2018","June","Summit County","12"
"2018","June","Teller County","10"
"2018","June","Washington County",""
"2018","June","Weld County","97"
"2018","June","Yuma County",""
"2018","June","Broomfield County","11"
"2018","June","Colorado Bureau of Investigation",""
"2018","June","Colorado State Patrol","344"
"2018","July","Total","1,699"
"2018","July","Adams County","220"
"2018","July","Alamosa County","3"
"2018","July","Arapahoe County","53"
"2018","July","Archuleta County","2"
"2018","July","Baca County","1"
"2018","July","Bent County",""
"2018","July","Boulder County","76"
"2018","July","Chaffee County","10"
"2018","July","Cheyenne County",""
"2018","July","Clear Creek County","3"
"2018","July","Conejos County",""
"2018","July","Costilla County",""
"2018","July","Crowley County",""
"2018","July","Custer County","5"
"2018","July","Delta County","6"
"2018","July","Denver County","119"
"2018","July","Dolores County","1"
"2018","July","Douglas County","40"
"2018","July","Eagle County","25"
"2018","July","Elbert County","5"
"2018","July","El Paso County","135"
"2018","July","Fremont County","8"
"2018","July","Garfield County","45"
"2018","July","Gilpin County","11"
"2018","July","Grand County","13"
"2018","July","Gunnison County","8"
"2018","July","Hinsdale County",""
"2018","July","Huerfano County","1"
"2018","July","Jackson County",""
"2018","July","Jefferson County","113"
"2018","July","Kiowa County",""
"2018","July","Kit Carson County",""
"2018","July","Lake County","1"
"2018","July","La Plata County","19"
"2018","July","Larimer County","135"
"2018","July","Las Animas County","1"
"2018","July","Lincoln County","2"
"2018","July","Logan County","7"
"2018","July","Mesa County","33"
"2018","July","Mineral County",""
"2018","July","Moffat County","2"
"2018","July","Montezuma County","10"
"2018","July","Montrose County","9"
"2018","July","Morgan County","2"
"2018","July","Otero County","5"
"2018","July","Ouray County","1"
"2018","July","Park County","5"
"2018","July","Phillips County","2"
"2018","July","Pitkin County","12"
"2018","July","Prowers County","2"
"2018","July","Pueblo County","20"
"2018","July","Rio Blanco County","3"
"2018","July","Rio Grande County","3"
"2018","July","Routt County","11"
"2018","July","Saguache County",""
"2018","July","San Juan County",""
"2018","July","San Miguel County","4"
"2018","July","Sedgwick County",""
"2018","July","Summit County","5"
"2018","July","Teller County","16"
"2018","July","Washington County",""
"2018","July","Weld County","97"
"2018","July","Yuma County",""
"2018","July","Broomfield County","17"
"2018","July","Colorado Bureau of Investigation",""
"2018","July","Colorado State Patrol","372"
"2018","August","Total","1,832"
"2018","August","Adams County","254"
"2018","August","Alamosa County","8"
"2018","August","Arapahoe County","47"
"2018","August","Archuleta County","1"
"2018","August","Baca County",""
"2018","August","Bent County",""
"2018","August","Boulder County","61"
"2018","August","Chaffee County","12"
"2018","August","Cheyenne County",""
"2018","August","Clear Creek County","3"
"2018","August","Conejos County",""
"2018","August","Costilla County",""
"2018","August","Crowley County","1"
"2018","August","Custer County","2"
"2018","August","Delta County","5"
"2018","August","Denver County","118"
"2018","August","Dolores County",""
"2018","August","Douglas County","37"
"2018","August","Eagle County","14"
"2018","August","Elbert County","6"
"2018","August","El Paso County","155"
"2018","August","Fremont County","9"
"2018","August","Garfield County","50"
"2018","August","Gilpin County","15"
"2018","August","Grand County","5"
"2018","August","Gunnison County","9"
"2018","August","Hinsdale County","1"
"2018","August","Huerfano County","3"
"2018","August","Jackson County","1"
"2018","August","Jefferson County","122"
"2018","August","Kiowa County",""
"2018","August","Kit Carson County","1"
"2018","August","Lake County","4"
"2018","August","La Plata County","20"
"2018","August","Larimer County","158"
"2018","August","Las Animas County","3"
"2018","August","Lincoln County",""
"2018","August","Logan County","15"
"2018","August","Mesa County","43"
"2018","August","Mineral County",""
"2018","August","Moffat County","3"
"2018","August","Montezuma County","7"
"2018","August","Montrose County","21"
"2018","August","Morgan County","5"
"2018","August","Otero County","4"
"2018","August","Ouray County","1"
"2018","August","Park County","6"
"2018","August","Phillips County","1"
"2018","August","Pitkin County","19"
"2018","August","Prowers County","1"
"2018","August","Pueblo County","30"
"2018","August","Rio Blanco County","1"
"2018","August","Rio Grande County","2"
"2018","August","Routt County","9"
"2018","August","Saguache County",""
"2018","August","San Juan County","1"
"2018","August","San Miguel County","1"
"2018","August","Sedgwick County","1"
"2018","August","Summit County","20"
"2018","August","Teller County","15"
"2018","August","Washington County",""
"2018","August","Weld County","82"
"2018","August","Yuma County",""
"2018","August","Broomfield County","14"
"2018","August","Colorado Bureau of Investigation",""
"2018","August","Colorado State Patrol","405"
"2018","September","Total","1,846"
"2018","September","Adams County","231"
"2018","September","Alamosa County","5"
"2018","September","Arapahoe County","51"
"2018","September","Archuleta County","3"
"2018","September","Baca County",""
"2018","September","Bent County",""
"2018","September","Boulder County","62"
"2018","September","Chaffee County","11"
"2018","September","Cheyenne County",""
"2018","September","Clear Creek County","7"
"2018","September","Conejos County",""
"2018","September","Costilla County",""
"2018","September","Crowley County",""
"2018","September","Custer County","2"
"2018","September","Delta County","2"
"2018","September","Denver County","121"
"2018","September","Dolores County",""
"2018","September","Douglas County","49"
"2018","September","Eagle County","39"
"2018","September","Elbert County","2"
"2018","September","El Paso County","125"
"2018","September","Fremont County","8"
"2018","September","Garfield County","24"
"2018","September","Gilpin County","9"
"2018","September","Grand County","13"
"2018","September","Gunnison County","12"
"2018","September","Hinsdale County",""
"2018","September","Huerfano County",""
"2018","September","Jackson County","1"
"2018","September","Jefferson County","122"
"2018","September","Kiowa County",""
"2018","September","Kit Carson County",""
"2018","September","Lake County","2"
"2018","September","La Plata County","21"
"2018","September","Larimer County","155"
"2018","September","Las Animas County",""
"2018","September","Lincoln County","2"
"2018","September","Logan County","14"
"2018","September","Mesa County","32"
"2018","September","Mineral County",""
"2018","September","Moffat County","2"
"2018","September","Montezuma County","13"
"2018","September","Montrose County","15"
"2018","September","Morgan County","4"
"2018","September","Otero County","1"
"2018","September","Ouray County",""
"2018","September","Park County","8"
"2018","September","Phillips County","1"
"2018","September","Pitkin County","14"
"2018","September","Prowers County","1"
"2018","September","Pueblo County","25"
"2018","September","Rio Blanco County",""
"2018","September","Rio Grande County","2"
"2018","September","Routt County","16"
"2018","September","Saguache County","2"
"2018","September","San Juan County","1"
"2018","September","San Miguel County","5"
"2018","September","Sedgwick County",""
"2018","September","Summit County","30"
"2018","September","Teller County","16"
"2018","September","Washington County",""
"2018","September","Weld County","75"
"2018","September","Yuma County",""
"2018","September","Broomfield County","13"
"2018","September","Colorado Bureau of Investigation",""
"2018","September","Colorado State Patrol","477"
"2018","October","Total","1,696"
"2018","October","Adams County","231"
"2018","October","Alamosa County","8"
"2018","October","Arapahoe County","44"
"2018","October","Archuleta County","2"
"2018","October","Baca County",""
"2018","October","Bent County",""
"2018","October","Boulder County","53"
"2018","October","Chaffee County","12"
"2018","October","Cheyenne County",""
"2018","October","Clear Creek County","3"
"2018","October","Conejos County",""
"2018","October","Costilla County",""
"2018","October","Crowley County","1"
"2018","October","Custer County","3"
"2018","October","Delta County","2"
"2018","October","Denver County","117"
"2018","October","Dolores County",""
"2018","October","Douglas County","42"
"2018","October","Eagle County","25"
"2018","October","Elbert County","4"
"2018","October","El Paso County","134"
"2018","October","Fremont County","20"
"2018","October","Garfield County","45"
"2018","October","Gilpin County","12"
"2018","October","Grand County","7"
"2018","October","Gunnison County","6"
"2018","October","Hinsdale County",""
"2018","October","Huerfano County",""
"2018","October","Jackson County",""
"2018","October","Jefferson County","131"
"2018","October","Kiowa County",""
"2018","October","Kit Carson County","2"
"2018","October","Lake County","1"
"2018","October","La Plata County","14"
"2018","October","Larimer County","148"
"2018","October","Las Animas County","3"
"2018","October","Lincoln County","1"
"2018","October","Logan County","15"
"2018","October","Mesa County","36"
"2018","October","Mineral County",""
"2018","October","Moffat County","4"
"2018","October","Montezuma County","11"
"2018","October","Montrose County","11"
"2018","October","Morgan County","3"
"2018","October","Otero County",""
